row_id,ISO,year,Education,Marital_Status,age,Saving,weight
1023848,RWA,2016,Primary,Married,45-60,At other formal (non-bank),795.03868
1023850,RWA,2016,Primary,Widowed,45-60,At home,397.51934
1023851,RWA,2016,Secondary,Single,25-35,Informally,596.27901
1023852,RWA,2016,Secondary,Single,18-25,At Bank,795.03868
1023853,RWA,2016,Tertiary,Single,25-35,At Bank,198.75967
1023860,RWA,2016,Primary,Divorced,35-45,Informally,198.75967
1023864,RWA,2016,Primary,Divorced,35-45,At other formal (non-bank),201.61828
1023866,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),201.61828
1023867,RWA,2016,Secondary,Single,<18,At home,604.8548400000001
1023868,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),401.60514
1023869,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),401.60514
1023870,RWA,2016,Primary,Single,18-25,Not saving,602.40771
1023871,RWA,2016,Primary,Married,35-45,At home,401.60514
1023872,RWA,2016,Primary,Widowed,>60,At home,197.75713000000002
1023873,RWA,2016,Primary,Married,>60,Informally,197.75713000000002
1023874,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),197.75713000000002
1023875,RWA,2016,Primary,Married,>60,At home,395.51426000000004
1023876,RWA,2016,Primary,Single,18-25,Informally,593.27139
1023880,RWA,2016,Primary,Single,35-45,At other formal (non-bank),207.4473
1023881,RWA,2016,Primary,Married,25-35,At other formal (non-bank),207.4473
1023882,RWA,2016,Primary,Single,25-35,At other formal (non-bank),414.8946
1023883,RWA,2016,Primary,Married,35-45,At home,622.3419
1023884,RWA,2016,Primary,Single,25-35,At home,593.27139
1023885,RWA,2016,Primary,Single,18-25,At other formal (non-bank),197.75713000000002
1023886,RWA,2016,Primary,Married,35-45,At home,197.75713000000002
1023888,RWA,2016,No Formal,Married,>60,Informally,835.2516400000001
1023889,RWA,2016,Secondary,Single,45-60,Informally,208.81291000000002
1023890,RWA,2016,Primary,Married,18-25,Informally,417.62582000000003
1023891,RWA,2016,Primary,Divorced,18-25,At home,417.62582000000003
1023892,RWA,2016,Primary,Married,45-60,Informally,652.22835
1023893,RWA,2016,Primary,Married,45-60,At Bank,652.22835
1023894,RWA,2016,No Formal,Widowed,>60,At home,217.40945
1023895,RWA,2016,Primary,Single,<18,At home,434.8189
1023897,RWA,2016,No Formal,Divorced,18-25,At home,194.00173
1023898,RWA,2016,No Formal,Married,45-60,At home,194.00173
1023901,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),395.51426000000004
1023904,RWA,2016,Secondary,Single,18-25,At home,392.68778
1023905,RWA,2016,Secondary,Married,25-35,Informally,392.68778
1023907,RWA,2016,Secondary,Divorced,45-60,At Bank,196.34389
1023908,RWA,2016,Primary,Single,25-35,At home,981.71945
1023910,RWA,2016,Secondary,Single,18-25,At home,981.71945
1023912,RWA,2016,Primary,Divorced,45-60,At other formal (non-bank),416.29328
1023913,RWA,2016,Primary,Married,18-25,At home,208.14664
1023914,RWA,2016,Secondary,Married,45-60,Informally,624.43992
1023915,RWA,2016,Primary,Single,45-60,At home,208.14664
1023916,RWA,2016,Secondary,Married,35-45,At Bank,392.68778
1023917,RWA,2016,Tertiary,Single,18-25,At Bank,1178.06334
1023922,RWA,2016,No Formal,Married,35-45,Informally,589.03167
1023924,RWA,2016,Primary,Widowed,>60,Informally,416.29326000000003
1023925,RWA,2016,No Formal,Single,>60,At home,208.14663000000002
1023926,RWA,2016,Primary,Married,25-35,At other formal (non-bank),416.29326000000003
1023927,RWA,2016,Secondary,Widowed,45-60,At home,208.14663000000002
1023928,RWA,2016,Primary,Married,>60,At Bank,392.68778
1023929,RWA,2016,No Formal,Divorced,45-60,Informally,392.68778
1023930,RWA,2016,No Formal,Divorced,45-60,At home,196.34389
1023932,RWA,2016,No Formal,Widowed,>60,Informally,196.34389
1023933,RWA,2016,Primary,Single,35-45,At other formal (non-bank),785.37556
1023935,RWA,2016,Secondary,Married,45-60,At Bank,392.68778
1023936,RWA,2016,Secondary,Married,45-60,At home,589.03167
1023940,RWA,2016,Secondary,Married,45-60,Informally,383.70322000000004
1023941,RWA,2016,Primary,Widowed,>60,At home,191.85161000000002
1023942,RWA,2016,Primary,Married,35-45,At Bank,575.55483
1023943,RWA,2016,Primary,Widowed,>60,At home,383.70322000000004
1023944,RWA,2016,Secondary,Married,45-60,At Bank,575.55483
1023945,RWA,2016,Primary,Married,25-35,At other formal (non-bank),191.85161000000002
1023947,RWA,2016,Primary,Single,25-35,At other formal (non-bank),383.70322000000004
1023952,RWA,2016,Primary,Married,45-60,At other formal (non-bank),563.4049200000001
1023953,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),375.60328
1023954,RWA,2016,Primary,Married,45-60,Informally,563.4049200000001
1023955,RWA,2016,Primary,Single,18-25,Not saving,187.80164
1023956,RWA,2016,Secondary,Single,18-25,At Bank,959.25805
1023958,RWA,2016,Primary,Single,<18,Not saving,575.55483
1023959,RWA,2016,Secondary,Married,45-60,At Bank,383.70322000000004
1023960,RWA,2016,Primary,Widowed,45-60,Informally,575.55486
1023961,RWA,2016,Primary,Single,35-45,At other formal (non-bank),191.85162
1023962,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),383.70324
1023963,RWA,2016,Primary,Married,35-45,Informally,575.55486
1023964,RWA,2016,No Formal,Married,25-35,At other formal (non-bank),191.85161000000002
1023966,RWA,2016,No Formal,Married,35-45,At home,383.70322000000004
1023969,RWA,2016,No Formal,Widowed,>60,At home,191.85161000000002
1023972,RWA,2016,Primary,Widowed,>60,Informally,592.422
1023974,RWA,2016,Primary,Married,25-35,At Bank,394.94800000000004
1023975,RWA,2016,No Formal,Married,35-45,Informally,394.94800000000004
1023977,RWA,2016,Primary,Widowed,>60,At other formal (non-bank),763.74324
1023978,RWA,2016,Primary,Married,35-45,At other formal (non-bank),763.74324
1023979,RWA,2016,Primary,Single,25-35,At home,572.80743
1023983,RWA,2016,Tertiary,Married,35-45,At other formal (non-bank),572.80743
1023985,RWA,2016,Secondary,Divorced,25-35,Informally,190.93581
1023988,RWA,2016,Primary,Married,35-45,At other formal (non-bank),190.93581
1023989,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),190.93581
1023990,RWA,2016,Secondary,Single,25-35,Not saving,1145.61486
1023992,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),201.2043
1023993,RWA,2016,Primary,Single,<18,Not saving,402.4086
1023995,RWA,2016,Primary,Married,18-25,At other formal (non-bank),201.2043
1023996,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),572.80743
1024006,RWA,2016,No Formal,Divorced,35-45,At other formal (non-bank),381.87162
1024008,RWA,2016,Tertiary,Married,25-35,At other formal (non-bank),381.87162
1024013,RWA,2016,Secondary,Married,25-35,Informally,411.03584
1024015,RWA,2016,Secondary,Divorced,18-25,At other formal (non-bank),205.51792
1024016,RWA,2016,No Formal,Divorced,18-25,Not saving,205.51792
1024018,RWA,2016,Primary,Single,25-35,At other formal (non-bank),1233.10752
1024019,RWA,2016,Primary,Married,18-25,Informally,411.03584
1024022,RWA,2016,Primary,Single,25-35,At other formal (non-bank),433.0378
1024023,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),433.0378
1024024,RWA,2016,Primary,Divorced,35-45,Not saving,205.51792
1024030,RWA,2016,Tertiary,Single,25-35,At Bank,822.07168
1024032,RWA,2016,No Formal,Married,35-45,Informally,616.55379
1024033,RWA,2016,Primary,Married,35-45,At other formal (non-bank),411.03586
1024034,RWA,2016,Primary,Married,35-45,Not saving,411.03586
1024035,RWA,2016,Primary,Married,35-45,At other formal (non-bank),616.55379
1024036,RWA,2016,Primary,Married,35-45,Informally,418.5644
1024037,RWA,2016,No Formal,Divorced,25-35,At other formal (non-bank),209.2822
1024038,RWA,2016,Secondary,Single,25-35,At other formal (non-bank),209.2822
1024039,RWA,2016,Primary,Married,35-45,Not saving,418.5644
1024040,RWA,2016,Primary,Married,45-60,At other formal (non-bank),401.02796
1024041,RWA,2016,Primary,Married,35-45,At other formal (non-bank),401.02796
1024042,RWA,2016,No Formal,Married,45-60,Informally,802.05592
1024047,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),627.9545400000001
1024048,RWA,2016,Primary,Married,35-45,At other formal (non-bank),455.74665999999996
1024049,RWA,2016,Secondary,Single,18-25,Informally,683.61999
1024050,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),683.61999
1024051,RWA,2016,Primary,Married,35-45,Informally,683.61999
1024052,RWA,2016,Primary,Married,25-35,Informally,206.76141
1024053,RWA,2016,Primary,Married,18-25,Informally,413.52282
1024054,RWA,2016,Primary,Divorced,25-35,Informally,413.52282
1024055,RWA,2016,No Formal,Married,25-35,At other formal (non-bank),413.52282
1024057,RWA,2016,Primary,Married,>60,Not saving,627.9545099999999
1024058,RWA,2016,Primary,Single,45-60,Not saving,627.9545099999999
1024060,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),1255.9090800000001
1024061,RWA,2016,Secondary,Single,<18,Not saving,627.9545400000001
1024069,RWA,2016,Primary,Married,35-45,Informally,627.9545400000001
1024073,RWA,2016,Secondary,Divorced,>60,At other formal (non-bank),209.31818
1024074,RWA,2016,Primary,Divorced,35-45,At other formal (non-bank),209.31818
1024075,RWA,2016,Tertiary,Married,35-45,At Bank,209.31818
1024077,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),418.63634
1024078,RWA,2016,No Formal,Married,45-60,Informally,837.27268
1024079,RWA,2016,No Formal,Married,>60,Informally,627.9545099999999
1024080,RWA,2016,No Formal,Widowed,>60,Informally,374.10643999999996
1024083,RWA,2016,No Formal,Married,45-60,Informally,561.1596599999999
1024084,RWA,2016,Primary,Married,25-35,At other formal (non-bank),380.25584
1024085,RWA,2016,Secondary,Married,25-35,At Bank,570.3837599999999
1024086,RWA,2016,Secondary,Married,35-45,Informally,380.25584
1024087,RWA,2016,Tertiary,Married,25-35,At Bank,570.3837599999999
1024089,RWA,2016,No Formal,Widowed,>60,Informally,187.05321
1024091,RWA,2016,Primary,Widowed,>60,At other formal (non-bank),187.05321
1024092,RWA,2016,No Formal,Married,25-35,At other formal (non-bank),374.10642
1024094,RWA,2016,Secondary,Married,45-60,Informally,374.10642
1024097,RWA,2016,Secondary,Single,18-25,Not saving,748.2128799999999
1024102,RWA,2016,Primary,Widowed,45-60,Not saving,748.21284
1024103,RWA,2016,Primary,Married,>60,Informally,561.15963
1024104,RWA,2016,No Formal,Widowed,45-60,Informally,561.15963
1024105,RWA,2016,Secondary,Single,18-25,Not saving,374.10642
1024106,RWA,2016,Primary,Divorced,45-60,Informally,374.10642
1024108,RWA,2016,Primary,Single,<18,Informally,561.1596599999999
1024109,RWA,2016,Primary,Married,35-45,Not saving,748.2128799999999
1024112,RWA,2016,No Formal,Widowed,>60,Not saving,188.85473000000002
1024113,RWA,2016,Primary,Married,18-25,Informally,377.70946000000004
1024114,RWA,2016,Primary,Married,35-45,At other formal (non-bank),566.56419
1024117,RWA,2016,No Formal,Widowed,>60,Not saving,198.76315
1024118,RWA,2016,Primary,Married,45-60,Informally,596.28945
1024119,RWA,2016,Primary,Widowed,35-45,Informally,198.76315
1024120,RWA,2016,Primary,Single,45-60,Informally,363.6015
1024121,RWA,2016,Primary,Widowed,25-35,Informally,181.80075
1024123,RWA,2016,Primary,Divorced,25-35,At other formal (non-bank),181.80075
1024127,RWA,2016,Secondary,Single,18-25,Not saving,765.28992
1024129,RWA,2016,Primary,Married,35-45,Not saving,368.58662000000004
1024130,RWA,2016,No Formal,Widowed,45-60,Informally,552.87993
1024131,RWA,2016,Primary,Married,18-25,Informally,368.58662000000004
1024132,RWA,2016,Primary,Divorced,45-60,Informally,181.80075
1024133,RWA,2016,Secondary,Married,>60,At other formal (non-bank),363.6015
1024134,RWA,2016,Primary,Married,35-45,Informally,181.80075
1024135,RWA,2016,Primary,Single,25-35,Informally,363.6015
1024136,RWA,2016,No Formal,Married,>60,At other formal (non-bank),545.40225
1024139,RWA,2016,Primary,Married,45-60,Informally,545.40225
1024140,RWA,2016,Primary,Married,45-60,At other formal (non-bank),372.89746
1024141,RWA,2016,Primary,Married,35-45,Informally,372.89746
1024143,RWA,2016,Primary,Widowed,45-60,Informally,186.44873
1024145,RWA,2016,No Formal,Widowed,35-45,Informally,363.6015
1024149,RWA,2016,Primary,Married,45-60,At other formal (non-bank),727.203
1024155,RWA,2016,Primary,Widowed,45-60,Not saving,226.65209
1024156,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),453.30418
1024157,RWA,2016,No Formal,Divorced,25-35,At other formal (non-bank),226.65209
1024159,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),906.60836
1024162,RWA,2016,Tertiary,Married,35-45,Informally,453.30418
1024166,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),453.30418
1024169,RWA,2016,No Formal,Married,18-25,At other formal (non-bank),453.30418
1024172,RWA,2016,No Formal,Widowed,35-45,Informally,979.7216800000001
1024173,RWA,2016,Secondary,Single,18-25,Not saving,979.7216800000001
1024174,RWA,2016,No Formal,Married,>60,Not saving,489.86084000000005
1024175,RWA,2016,Primary,Married,35-45,At other formal (non-bank),489.86084000000005
1024176,RWA,2016,Primary,Single,18-25,At home,691.32255
1024177,RWA,2016,No Formal,Married,25-35,Informally,460.8817
1024179,RWA,2016,No Formal,Widowed,35-45,Informally,230.44085
1024180,RWA,2016,Primary,Married,35-45,At other formal (non-bank),453.3042
1024182,RWA,2016,Secondary,Single,18-25,Not saving,679.9563
1024183,RWA,2016,No Formal,Divorced,35-45,Informally,226.6521
1024184,RWA,2016,Primary,Single,18-25,At home,928.0423199999999
1024187,RWA,2016,Primary,Widowed,>60,Not saving,216.21093
1024188,RWA,2016,No Formal,Widowed,>60,At home,864.84372
1024189,RWA,2016,Primary,Married,45-60,At Bank,677.8286099999999
1024190,RWA,2016,No Formal,Widowed,>60,Not saving,225.94287000000003
1024192,RWA,2016,Primary,Single,18-25,Informally,451.88574000000006
1024195,RWA,2016,Secondary,Single,18-25,At Bank,648.63276
1024197,RWA,2016,No Formal,Married,>60,At home,432.42184000000003
1024198,RWA,2016,Primary,Widowed,>60,At home,216.21092000000002
1024199,RWA,2016,Primary,Married,25-35,At other formal (non-bank),648.63276
1024200,RWA,2016,Secondary,Divorced,>60,At Bank,216.21092000000002
1024202,RWA,2016,No Formal,Widowed,>60,Not saving,216.21092000000002
1024203,RWA,2016,Primary,Single,<18,Informally,864.8436800000001
1024204,RWA,2016,Primary,Widowed,45-60,Informally,216.21092000000002
1024205,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),604.2993
1024207,RWA,2016,Primary,Divorced,25-35,Informally,201.4331
1024211,RWA,2016,No Formal,Widowed,>60,Not saving,402.8662
1024213,RWA,2016,No Formal,Widowed,18-25,At Bank,402.8662
1024214,RWA,2016,No Formal,Single,25-35,At home,402.8662
1024215,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),402.8662
1024216,RWA,2016,No Formal,Married,25-35,At other formal (non-bank),805.7324
1024217,RWA,2016,Primary,Single,25-35,At other formal (non-bank),604.2993
1024219,RWA,2016,No Formal,Widowed,45-60,At home,201.4331
1024220,RWA,2016,No Formal,Single,18-25,Informally,402.8662
1024221,RWA,2016,No Formal,Married,18-25,At home,402.8662
1024222,RWA,2016,No Formal,Divorced,45-60,Not saving,201.4331
1024223,RWA,2016,No Formal,Divorced,35-45,At home,402.8662
1024225,RWA,2016,Primary,Divorced,35-45,Informally,205.26495
1024226,RWA,2016,Primary,Married,25-35,At other formal (non-bank),410.5299
1024227,RWA,2016,No Formal,Married,25-35,Informally,410.5299
1024228,RWA,2016,No Formal,Married,45-60,At Bank,615.79485
1024229,RWA,2016,Primary,Married,35-45,At Bank,404.52358
1024230,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),606.7853700000001
1024231,RWA,2016,Primary,Single,35-45,At Bank,202.26179
1024232,RWA,2016,Primary,Married,45-60,Informally,404.52358
1024233,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),674.89743
1024234,RWA,2016,Primary,Married,35-45,Informally,449.93162
1024235,RWA,2016,Primary,Divorced,25-35,At other formal (non-bank),224.96581
1024236,RWA,2016,No Formal,Married,>60,Informally,224.96581
1024237,RWA,2016,Secondary,Single,18-25,Informally,604.2993
1024239,RWA,2016,Primary,Single,<18,Informally,604.2993
1024240,RWA,2016,Primary,Single,25-35,At home,201.4331
1024246,RWA,2016,No Formal,Widowed,>60,Informally,179.06663999999998
1024247,RWA,2016,No Formal,Widowed,45-60,Informally,179.06663999999998
1024248,RWA,2016,No Formal,Married,>60,At home,358.13327999999996
1024249,RWA,2016,No Formal,Single,18-25,Informally,167.99483999999998
1024258,RWA,2016,Primary,Single,18-25,At other formal (non-bank),335.98967999999996
1024265,RWA,2016,Primary,Married,35-45,At Bank,671.9793599999999
1024268,RWA,2016,No Formal,Married,18-25,At Bank,167.99483999999998
1024269,RWA,2016,No Formal,Widowed,>60,At home,335.98967999999996
1024270,RWA,2016,Secondary,Single,18-25,Informally,1007.9690400000001
1024271,RWA,2016,Vocational,Married,45-60,At other formal (non-bank),335.98967999999996
1024272,RWA,2016,No Formal,Widowed,45-60,At home,839.9742
1024273,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),503.98452000000003
1024275,RWA,2016,No Formal,Married,45-60,At home,839.9742
1024276,RWA,2016,No Formal,Divorced,18-25,Not saving,167.99483999999998
1024277,RWA,2016,Secondary,Married,45-60,Informally,696.03174
1024278,RWA,2016,Primary,Married,45-60,At home,464.02115999999995
1024279,RWA,2016,No Formal,Married,35-45,At home,464.02115999999995
1024280,RWA,2016,No Formal,Married,>60,At home,1086.6154
1024281,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),869.2923199999999
1024282,RWA,2016,Primary,Married,35-45,At other formal (non-bank),434.64615999999995
1024283,RWA,2016,Tertiary,Single,25-35,Informally,651.96924
1024284,RWA,2016,Primary,Widowed,>60,At other formal (non-bank),219.24237000000002
1024285,RWA,2016,No Formal,Married,>60,Informally,438.48474000000004
1024287,RWA,2016,Primary,Married,25-35,At Bank,438.48474000000004
1024289,RWA,2016,Primary,Married,35-45,At other formal (non-bank),1017.3311
1024290,RWA,2016,Secondary,Married,35-45,At Bank,610.39866
1024291,RWA,2016,Primary,Single,35-45,At other formal (non-bank),203.46622
1024295,RWA,2016,Primary,Single,18-25,Informally,1220.79738
1024297,RWA,2016,Secondary,Married,45-60,Informally,813.86492
1024299,RWA,2016,Primary,Single,18-25,At other formal (non-bank),610.39869
1024300,RWA,2016,No Formal,Married,>60,At other formal (non-bank),415.41668
1024301,RWA,2016,Secondary,Single,35-45,At Bank,830.83336
1024302,RWA,2016,Primary,Widowed,45-60,At home,623.1250200000001
1024303,RWA,2016,No Formal,Married,25-35,Informally,415.41668
1024304,RWA,2016,Primary,Married,25-35,At other formal (non-bank),415.6852
1024305,RWA,2016,Primary,Single,<18,At home,415.6852
1024306,RWA,2016,No Formal,Married,45-60,At home,415.6852
1024307,RWA,2016,Secondary,Married,25-35,Informally,415.6852
1024311,RWA,2016,Primary,Married,25-35,At Bank,610.39869
1024315,RWA,2016,Primary,Single,35-45,Informally,203.46622
1024316,RWA,2016,No Formal,Widowed,>60,At home,203.46622
1024318,RWA,2016,Primary,Widowed,>60,At home,203.46622
1024319,RWA,2016,Primary,Single,<18,At home,610.39866
1024320,RWA,2016,No Formal,Married,>60,Not saving,375.62682
1024321,RWA,2016,No Formal,Widowed,45-60,Not saving,375.62682
1024322,RWA,2016,No Formal,Married,45-60,At home,375.62682
1024323,RWA,2016,Primary,Single,18-25,At other formal (non-bank),1126.8804599999999
1024327,RWA,2016,Primary,Married,35-45,At home,563.4402299999999
1024328,RWA,2016,No Formal,Widowed,>60,At home,192.78262
1024329,RWA,2016,Primary,Married,25-35,At home,385.56524
1024330,RWA,2016,Primary,Married,35-45,At home,385.56524
1024331,RWA,2016,Primary,Married,18-25,At other formal (non-bank),385.56524
1024333,RWA,2016,No Formal,Married,25-35,At home,375.62682
1024336,RWA,2016,Primary,Married,35-45,Informally,392.85842
1024337,RWA,2016,Primary,Married,18-25,At other formal (non-bank),392.85842
1024338,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),785.71684
1024339,RWA,2016,No Formal,Married,35-45,At home,196.42921
1024342,RWA,2016,Primary,Single,<18,At home,375.62682
1024344,RWA,2016,Primary,Single,18-25,Not saving,371.39806
1024346,RWA,2016,No Formal,Widowed,45-60,Not saving,928.49515
1024347,RWA,2016,Secondary,Married,35-45,At Bank,371.39806
1024352,RWA,2016,Primary,Married,35-45,Not saving,563.4402299999999
1024355,RWA,2016,Primary,Married,35-45,At other formal (non-bank),751.25364
1024356,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),219.57567000000003
1024361,RWA,2016,Primary,Single,18-25,At home,1075.13636
1024362,RWA,2016,No Formal,Single,25-35,At other formal (non-bank),268.78409
1024363,RWA,2016,No Formal,Single,18-25,At other formal (non-bank),1881.48863
1024365,RWA,2016,Secondary,Married,45-60,At Bank,1075.13636
1024366,RWA,2016,No Formal,Married,>60,At home,806.35227
1024367,RWA,2016,Primary,Divorced,25-35,Not saving,268.78409
1024369,RWA,2016,Primary,Divorced,45-60,At home,1075.13636
1024370,RWA,2016,Secondary,Single,<18,At other formal (non-bank),1343.92045
1024372,RWA,2016,Primary,Married,45-60,At other formal (non-bank),559.07204
1024373,RWA,2016,Primary,Widowed,45-60,At Bank,279.53602
1024374,RWA,2016,No Formal,Single,25-35,Informally,559.07204
1024375,RWA,2016,Secondary,Widowed,>60,Informally,838.6080599999999
1024377,RWA,2016,Primary,Single,<18,Not saving,537.56818
1024381,RWA,2016,No Formal,Divorced,45-60,At home,537.56818
1024382,RWA,2016,No Formal,Married,45-60,Not saving,537.56818
1024384,RWA,2016,Primary,Single,18-25,At Bank,268.78407999999996
1024385,RWA,2016,Primary,Single,<18,At other formal (non-bank),806.35224
1024386,RWA,2016,Secondary,Married,25-35,At Bank,537.5681599999999
1024388,RWA,2016,Secondary,Single,<18,At other formal (non-bank),537.56818
1024390,RWA,2016,No Formal,Married,45-60,At home,806.35227
1024392,RWA,2016,Secondary,Single,<18,At other formal (non-bank),1075.13636
1024393,RWA,2016,Secondary,Married,>60,At other formal (non-bank),537.56818
1024394,RWA,2016,Primary,Married,35-45,Informally,1343.92045
1024395,RWA,2016,Secondary,Single,25-35,At other formal (non-bank),806.35227
1024397,RWA,2016,Primary,Single,18-25,At home,491.42094000000003
1024398,RWA,2016,No Formal,Widowed,>60,At home,245.71047000000002
1024400,RWA,2016,No Formal,Married,>60,Informally,489.0252
1024401,RWA,2016,Primary,Married,45-60,At other formal (non-bank),1222.563
1024402,RWA,2016,Primary,Married,25-35,At home,489.0252
1024404,RWA,2016,No Formal,Single,25-35,At other formal (non-bank),245.71048
1024405,RWA,2016,No Formal,Married,45-60,At home,982.84192
1024406,RWA,2016,Secondary,Married,25-35,At Bank,491.42096
1024407,RWA,2016,No Formal,Single,45-60,Not saving,245.71048
1024408,RWA,2016,Secondary,Married,18-25,At Bank,737.13141
1024412,RWA,2016,Secondary,Single,35-45,At other formal (non-bank),254.00114
1024413,RWA,2016,Primary,Married,35-45,Informally,254.00114
1024414,RWA,2016,No Formal,Married,45-60,Informally,1016.00456
1024415,RWA,2016,Secondary,Married,35-45,At Bank,762.00342
1024418,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),245.71047000000002
1024421,RWA,2016,Primary,Married,35-45,At other formal (non-bank),737.13138
1024422,RWA,2016,No Formal,Married,25-35,Not saving,491.42092
1024423,RWA,2016,Primary,Single,25-35,Informally,245.71046
1024424,RWA,2016,Primary,Single,18-25,At home,535.81152
1024425,RWA,2016,Primary,Married,25-35,At other formal (non-bank),535.81152
1024426,RWA,2016,Primary,Married,35-45,At home,535.81152
1024427,RWA,2016,Primary,Married,45-60,At other formal (non-bank),1071.62304
1024428,RWA,2016,Primary,Single,18-25,Not saving,186.17472
1024429,RWA,2016,Primary,Single,18-25,At other formal (non-bank),139.63103999999998
1024430,RWA,2016,Primary,Single,18-25,At home,139.63103999999998
1024431,RWA,2016,Primary,Married,35-45,Informally,93.08736
1024432,RWA,2016,Primary,Married,35-45,At other formal (non-bank),616.19196
1024433,RWA,2016,Primary,Divorced,45-60,At other formal (non-bank),205.39732
1024435,RWA,2016,No Formal,Divorced,>60,At home,205.39732
1024436,RWA,2016,Primary,Married,35-45,At other formal (non-bank),1205.2916400000001
1024437,RWA,2016,Primary,Married,25-35,Informally,401.76388
1024438,RWA,2016,Primary,Widowed,45-60,At other formal (non-bank),200.88194
1024439,RWA,2016,Primary,Widowed,45-60,Informally,401.76388
1024440,RWA,2016,Secondary,Single,<18,At home,821.58928
1024441,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),205.39732
1024444,RWA,2016,Secondary,Single,<18,At home,1232.38386
1024445,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),410.79462
1024446,RWA,2016,Primary,Married,35-45,At home,616.19193
1024448,RWA,2016,Primary,Single,25-35,At home,616.19196
1024449,RWA,2016,Primary,Single,25-35,At home,205.39732
1024450,RWA,2016,Primary,Widowed,45-60,At Bank,205.39732
1024451,RWA,2016,No Formal,Married,35-45,Informally,205.39732
1024452,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),410.79464
1024453,RWA,2016,Primary,Married,25-35,At other formal (non-bank),205.39732
1024456,RWA,2016,No Formal,Married,45-60,At home,616.19196
1024459,RWA,2016,No Formal,Married,35-45,At home,616.19196
1024463,RWA,2016,No Formal,Married,25-35,Informally,205.39732
1024464,RWA,2016,Primary,Widowed,45-60,At other formal (non-bank),198.66783
1024467,RWA,2016,Secondary,Single,45-60,Informally,397.33566
1024468,RWA,2016,Primary,Single,25-35,At other formal (non-bank),596.00349
1024469,RWA,2016,Primary,Married,45-60,At other formal (non-bank),596.00349
1024470,RWA,2016,Primary,Widowed,>60,At other formal (non-bank),198.66783
1024471,RWA,2016,Primary,Single,25-35,At home,596.00349
1024473,RWA,2016,Primary,Married,18-25,At other formal (non-bank),397.33566
1024474,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),397.33566
1024477,RWA,2016,No Formal,Married,>60,Informally,794.67132
1024478,RWA,2016,Secondary,Single,18-25,At home,1390.67481
1024481,RWA,2016,Secondary,Single,18-25,At home,397.33566
1024484,RWA,2016,No Formal,Married,>60,At other formal (non-bank),397.33566
1024486,RWA,2016,Primary,Widowed,25-35,At other formal (non-bank),198.66783
1024491,RWA,2016,Primary,Married,25-35,At home,198.66783
1024493,RWA,2016,Primary,Single,25-35,At home,198.66783
1024494,RWA,2016,No Formal,Single,18-25,Informally,198.66783
1024495,RWA,2016,No Formal,Married,45-60,At home,397.33566
1024502,RWA,2016,No Formal,Married,>60,Informally,406.35592
1024504,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),609.53388
1024506,RWA,2016,Primary,Married,25-35,At home,203.17796
1024509,RWA,2016,Primary,Single,25-35,Informally,637.94032
1024511,RWA,2016,Primary,Married,25-35,At other formal (non-bank),318.97016
1024512,RWA,2016,Vocational,Married,45-60,At other formal (non-bank),406.35592
1024514,RWA,2016,Secondary,Single,18-25,At home,609.53388
1024515,RWA,2016,Primary,Married,25-35,At other formal (non-bank),203.17796
1024518,RWA,2016,No Formal,Widowed,35-45,At home,406.35592
1024519,RWA,2016,Primary,Single,18-25,Not saving,812.71184
1024520,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),609.53388
1024523,RWA,2016,Secondary,Single,18-25,At home,406.35592
1024524,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),812.71184
1024527,RWA,2016,Primary,Married,>60,At other formal (non-bank),406.35592
